task_key,task_signature,source_commit,stage,family_id,model_family,trial_id,trial_order,view,rung_samples,matched_qubits,seed_index,candidate_role,control_for,advancement_basis,source_split,calibration_rows_read,final_test_rows_read,fold_id,training_seed,qubits,data_reupload_layers,feature_scale,entangle,shots,noise_state,training_rows,validation_rows,training_groups,validation_groups,rmse,nrmse,mae,mean_regret_m_s,no_reference_feasible_rate,training_wall_time_s,inference_wall_time_s,feasibility_metric_error,cost_fitted_trainable_parameter_count,feasibility_fitted_trainable_parameter_count,feasibility_samples,feasibility_precision,feasibility_recall,feasibility_auroc,feasibility_brier,feasibility_expected_calibration_error,eligible_to_advance,fold_end_to_end_wall_time_s,centered_kernel_target_alignment,effective_rank,kernel_rows,nystrom_landmarks,off_diagonal_mean,off_diagonal_q05,off_diagonal_q95,off_diagonal_std,regularized_condition_number
C05-T12__primary__rfull__qraw__s19,76c5548e372ab26c7d3f9d320fbc3eef19ae20fc9d4979249482102fac104b2c,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T12,12,primary,,,19,primary_candidate,,candidate,development,0,0,CV03,2514079334,,,,,,,29250,9750,9,3,0.1984130502220548,0.08472321781089681,0.15304645773870992,19.66359714113128,0.838974358974359,2.650675124998088,0.006560416994034313,,5633,5633,9750,0.1258426966292135,0.34146341463414637,0.7921948848458025,0.13624962562926135,0.13816548754343244,True,4.688212125009159,,,,,,,,,
C05-T12__primary__rfull__qraw__s19,76c5548e372ab26c7d3f9d320fbc3eef19ae20fc9d4979249482102fac104b2c,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T12,12,primary,,,19,primary_candidate,,candidate,development,0,0,CV04,2514079334,,,,,,,32500,6500,10,2,0.2451131070938567,0.10466434106716911,0.17867172236432274,19.23338993982462,0.6576923076923077,2.6868316249892814,0.004046916001243517,,5569,5569,6500,0.3377777777777778,0.12025316455696203,0.8047555180209331,0.0876168855624944,0.06597167378836483,True,4.035288042010507,,,,,,,,,
C05-T12__primary__rfull__qraw__s19,76c5548e372ab26c7d3f9d320fbc3eef19ae20fc9d4979249482102fac104b2c,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T12,12,primary,,,19,primary_candidate,,candidate,development,0,0,CV05,2514079334,,,,,,,32500,6500,10,2,0.2872833344199175,0.1226712078074484,0.24224025871907512,14.698085606506922,0.39384615384615385,2.59404995800287,0.004707665997557342,,5569,5569,6500,0.43948126801152737,0.715962441314554,0.7933536578421977,0.1720366472994536,0.14320240046667082,True,4.001416791012161,,,,,,,,,
C05-T12__primary__rfull__qraw__s20,88c8932da3ccf3431ac456846628de45e4caed0ae5fc05caff93a152a2d40f1c,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T12,12,primary,,,20,primary_candidate,,candidate,development,0,0,CV01,3113590932,,,,,,,32500,6500,10,2,0.4957541667886065,0.21168914144752166,0.3693682374023931,9.72377583171923,0.3123076923076923,2.386971875006566,0.004371791990706697,,5569,5569,6500,0.9723593287265548,0.6730440724291084,0.9788743175073347,0.093404019328519,0.15245266076734304,True,3.7224903750029625,,,,,,,,,
C05-T12__primary__rfull__qraw__s20,88c8932da3ccf3431ac456846628de45e4caed0ae5fc05caff93a152a2d40f1c,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T12,12,primary,,,20,primary_candidate,,candidate,development,0,0,CV02,3113590932,,,,,,,29250,9750,9,3,0.7710828219147554,0.3292556502619762,0.6593696708043065,18.249683320553846,0.41384615384615386,2.1377482499956386,0.005183124987524934,,5569,5569,9750,0.3986013986013986,0.06909090909090909,0.4446475452196383,0.3092987502204256,0.27236054007292404,True,4.021880458996748,,,,,,,,,
C05-T12__primary__rfull__qraw__s20,88c8932da3ccf3431ac456846628de45e4caed0ae5fc05caff93a152a2d40f1c,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T12,12,primary,,,20,primary_candidate,,candidate,development,0,0,CV03,3113590932,,,,,,,29250,9750,9,3,0.3005239487161982,0.12832500652541787,0.20344047668509424,19.417114484746666,0.838974358974359,2.2264887079945765,0.006011000004946254,,5633,5633,9750,0.19906103286384977,0.43089430894308944,0.8512920927977912,0.10001562226407106,0.09856477022966227,True,4.04398166599276,,,,,,,,,
C05-T12__primary__rfull__qraw__s20,88c8932da3ccf3431ac456846628de45e4caed0ae5fc05caff93a152a2d40f1c,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T12,12,primary,,,20,primary_candidate,,candidate,development,0,0,CV04,3113590932,,,,,,,32500,6500,10,2,0.30840369410838747,0.13168969138062128,0.23382158683537302,19.846714449918462,0.6576923076923077,1.9276099580019945,0.004073249991051853,,5569,5569,6500,0.34375,0.05221518987341772,0.8090053972198494,0.0852743902159222,0.06402425658219885,True,3.1273236670094775,,,,,,,,,
C05-T12__primary__rfull__qraw__s20,88c8932da3ccf3431ac456846628de45e4caed0ae5fc05caff93a152a2d40f1c,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T12,12,primary,,,20,primary_candidate,,candidate,development,0,0,CV05,3113590932,,,,,,,32500,6500,10,2,0.2688019919669875,0.11477959583774686,0.21507019944100592,15.149353316126156,0.39384615384615385,3.0477642089972505,0.0036551249941112474,,5569,5569,6500,0.4646214745175656,0.7347417840375586,0.8372328100266778,0.15508880394742375,0.1333530052399402,True,4.208043125006952,,,,,,,,,
C06-T17__primary__rfull__qraw__s01,29f487d165dca4afab784711408d5595d39483993da9f7c56aabb526bb836d6b,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,1,primary_candidate,,candidate,development,0,0,CV01,2028589355,,,,,,,32500,6500,10,2,0.03543001759251825,0.015128768466466365,0.012239673879138269,8.818337960373077,0.3123076923076923,3.434090541995829,0.05842129199299961,,,,6500,0.9755830903790087,0.9145883156815853,0.9715435423651039,0.08702657606459314,0.15666537055718535,True,4.795021166995866,,,,,,,,,
C06-T17__primary__rfull__qraw__s01,29f487d165dca4afab784711408d5595d39483993da9f7c56aabb526bb836d6b,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,1,primary_candidate,,candidate,development,0,0,CV02,2028589355,,,,,,,29250,9750,9,3,0.02890754479122225,0.012343644790420856,0.008586192420231994,18.351630327483075,0.41384615384615386,3.1827816250006435,0.0776255829987349,,,,9750,0.4912959381044487,0.07696969696969697,0.7494166314305849,0.275292583725133,0.26741764877143853,True,5.1200145420007175,,,,,,,,,
C06-T17__primary__rfull__qraw__s01,29f487d165dca4afab784711408d5595d39483993da9f7c56aabb526bb836d6b,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,1,primary_candidate,,candidate,development,0,0,CV03,2028589355,,,,,,,29250,9750,9,3,0.001130129686763708,0.00048257019132101045,0.000948506934235053,19.232047977087177,0.838974358974359,3.3617101659910986,0.07436191699525807,,,,9750,0.37354988399071926,0.32723577235772355,0.8977150282682348,0.04478594006964162,0.03632792202859764,True,5.322728083003312,,,,,,,,,
C06-T17__primary__rfull__qraw__s01,29f487d165dca4afab784711408d5595d39483993da9f7c56aabb526bb836d6b,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,1,primary_candidate,,candidate,development,0,0,CV04,2028589355,,,,,,,32500,6500,10,2,0.0010917769695239499,0.0004661934176526089,0.0010787346599065674,18.415656084106924,0.6576923076923077,3.2928752089937916,0.0541348749975441,,,,6500,0.32642487046632124,0.19936708860759494,0.8116619424814268,0.09139486592829532,0.06370478385845442,True,4.576326209004037,,,,,,,,,
C06-T17__primary__rfull__qraw__s01,29f487d165dca4afab784711408d5595d39483993da9f7c56aabb526bb836d6b,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,1,primary_candidate,,candidate,development,0,0,CV05,2028589355,,,,,,,32500,6500,10,2,0.0011785917319570613,0.0005032636910977786,0.0011784416837877798,19.401009672314615,0.39384615384615385,3.2127807499928167,0.05546216700167861,,,,6500,0.20408163265306123,0.06259780907668232,0.7616028311663248,0.15413835617784818,0.1089336204067767,True,4.488318292002077,,,,,,,,,
C06-T17__primary__rfull__qraw__s02,71eef0cbac04c4d7fc4a3451a45852aee6ebddef2e1e483a629641d0f7cea216,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,2,primary_candidate,,candidate,development,0,0,CV01,1288946243,,,,,,,32500,6500,10,2,0.03542942645098972,0.015128516046515042,0.0122391890454269,8.833722575757692,0.3123076923076923,3.2014960830128985,0.04874933300015982,,,,6500,0.9762860269974462,0.9142466689443116,0.9719791825932088,0.10053842790261502,0.17845985316480775,True,4.514352874990436,,,,,,,,,
C06-T17__primary__rfull__qraw__s02,71eef0cbac04c4d7fc4a3451a45852aee6ebddef2e1e483a629641d0f7cea216,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,2,primary_candidate,,candidate,development,0,0,CV02,1288946243,,,,,,,29250,9750,9,3,0.028907271461738694,0.01234352807756682,0.00858620396682939,18.3829923081,0.41384615384615386,2.956859500001883,0.07680812501348555,,,,9750,0.4723926380368098,0.07,0.7164011980267796,0.2844526275054403,0.2722839211760043,True,4.823863790996256,,,,,,,,,
C06-T17__primary__rfull__qraw__s02,71eef0cbac04c4d7fc4a3451a45852aee6ebddef2e1e483a629641d0f7cea216,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,2,primary_candidate,,candidate,development,0,0,CV03,1288946243,,,,,,,29250,9750,9,3,0.0011158206371094676,0.0004764601661529764,0.0009409143247144537,18.96639316685436,0.838974358974359,3.169196542003192,0.07334399998944718,,,,9750,0.4779220779220779,0.37398373983739835,0.8733599110942503,0.04208708068213983,0.03314780124303212,True,5.084716083001695,,,,,,,,,
C06-T17__primary__rfull__qraw__s02,71eef0cbac04c4d7fc4a3451a45852aee6ebddef2e1e483a629641d0f7cea216,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,2,primary_candidate,,candidate,development,0,0,CV04,1288946243,,,,,,,32500,6500,10,2,0.0010885187625707434,0.0004648021494015511,0.0010764549103438957,19.030948693503078,0.6576923076923077,3.3056407080002828,0.05251508300716523,,,,6500,0.2846441947565543,0.12025316455696203,0.814813286824916,0.08873764814367072,0.054814377948570844,True,4.570309583010385,,,,,,,,,
C06-T17__primary__rfull__qraw__s02,71eef0cbac04c4d7fc4a3451a45852aee6ebddef2e1e483a629641d0f7cea216,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,2,primary_candidate,,candidate,development,0,0,CV05,1288946243,,,,,,,32500,6500,10,2,0.0011782326311307446,0.000503110353514943,0.0011780384684632556,19.73849625209077,0.39384615384615385,3.204940458002966,0.05558341700816527,,,,6500,0.2518518518518518,0.026604068857589983,0.7596825366857085,0.15334280230976133,0.1213562775155498,True,4.484559208009159,,,,,,,,,
C06-T17__primary__rfull__qraw__s03,613b107bc1af77c20dcdfe60b5ea2a8b211ef3949e80ea3337a6099da62bab06,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,3,primary_candidate,,candidate,development,0,0,CV01,1431166692,,,,,,,32500,6500,10,2,0.0354286127875353,0.01512816860875328,0.012237982809392756,8.802953344988461,0.3123076923076923,3.17871741700219,0.04799700000148732,,,,6500,0.9731104651162791,0.9149299624188589,0.9764613238777602,0.06499732260509618,0.12052600983806354,True,4.498450791987125,,,,,,,,,
C06-T17__primary__rfull__qraw__s03,613b107bc1af77c20dcdfe60b5ea2a8b211ef3949e80ea3337a6099da62bab06,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,3,primary_candidate,,candidate,development,0,0,CV02,1431166692,,,,,,,29250,9750,9,3,0.028907947642384395,0.012343816809583495,0.008585767723697511,18.218023968177953,0.41384615384615386,2.9674717909947503,0.07922541700827423,,,,9750,0.4714946070878274,0.09272727272727273,0.6896591026544515,0.2837353687592702,0.27929174254938305,True,4.823246542000561,,,,,,,,,
C06-T17__primary__rfull__qraw__s03,613b107bc1af77c20dcdfe60b5ea2a8b211ef3949e80ea3337a6099da62bab06,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,3,primary_candidate,,candidate,development,0,0,CV03,1431166692,,,,,,,29250,9750,9,3,0.0011234413053135986,0.00047971422394504497,0.0009213833031945188,18.915303766282562,0.838974358974359,3.1893810000037774,0.07301720899704378,,,,9750,0.44173441734417346,0.3313008130081301,0.8929911419172519,0.04237298280888639,0.037139172993324775,True,5.1072197500034235,,,,,,,,,
C06-T17__primary__rfull__qraw__s03,613b107bc1af77c20dcdfe60b5ea2a8b211ef3949e80ea3337a6099da62bab06,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,3,primary_candidate,,candidate,development,0,0,CV04,1431166692,,,,,,,32500,6500,10,2,0.0010886428781958423,0.00046485514730228,0.0010768568051709045,17.892867539703847,0.6576923076923077,3.3021555409941357,0.05309616700105835,,,,6500,0.33404255319148934,0.24841772151898733,0.8099115401706747,0.0937935371573168,0.06944695083841226,True,4.581224875000771,,,,,,,,,
C06-T17__primary__rfull__qraw__s03,613b107bc1af77c20dcdfe60b5ea2a8b211ef3949e80ea3337a6099da62bab06,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,3,primary_candidate,,candidate,development,0,0,CV05,1431166692,,,,,,,32500,6500,10,2,0.0011779580537977948,0.0005029931078238989,0.0011777742215420145,19.64668614680154,0.39384615384615385,3.2265469999983907,0.05290070800401736,,,,6500,0.3732394366197183,0.041471048513302036,0.7740398302834584,0.14911705418692348,0.09740544636640754,True,4.509950750012649,,,,,,,,,
C06-T17__primary__rfull__qraw__s04,cf515bbc06ad6f0d570efd99a53f450330978316c502e18d5f82775b8fe9fc41,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,4,primary_candidate,,candidate,development,0,0,CV01,298074488,,,,,,,32500,6500,10,2,0.03542938027466393,0.015128496329027189,0.012238770340696058,8.833722575757692,0.3123076923076923,3.207624707996729,0.04856916700373404,,,,6500,0.9745083758193737,0.9142466689443116,0.97731486700686,0.06902778168859834,0.12867103542660124,True,4.520810749992961,,,,,,,,,
C06-T17__primary__rfull__qraw__s04,cf515bbc06ad6f0d570efd99a53f450330978316c502e18d5f82775b8fe9fc41,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,4,primary_candidate,,candidate,development,0,0,CV02,298074488,,,,,,,29250,9750,9,3,0.028906989925121564,0.01234340786023178,0.008585978632676163,18.146887015893338,0.41384615384615386,2.9758747500018217,0.0779071660072077,,,,9750,0.48722316865417375,0.08666666666666667,0.6834682170542636,0.2863504052161947,0.2718926315822962,True,4.838914833992021,,,,,,,,,
C06-T17__primary__rfull__qraw__s04,cf515bbc06ad6f0d570efd99a53f450330978316c502e18d5f82775b8fe9fc41,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,4,primary_candidate,,candidate,development,0,0,CV03,298074488,,,,,,,29250,9750,9,3,0.0010758594053145044,0.00045939654991620496,0.0009415602597558629,19.01779318558359,0.838974358974359,3.169347082992317,0.0726566660014214,,,,9750,0.4878048780487805,0.3252032520325203,0.9015450491510748,0.039744923731233256,0.025099012858985987,True,5.072406833991408,,,,,,,,,
C06-T17__primary__rfull__qraw__s04,cf515bbc06ad6f0d570efd99a53f450330978316c502e18d5f82775b8fe9fc41,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,4,primary_candidate,,candidate,development,0,0,CV04,298074488,,,,,,,32500,6500,10,2,0.0010891304065931535,0.00046506332400511363,0.001077526145379272,18.323676571912305,0.6576923076923077,3.3157227079937,0.05569162500614766,,,,6500,0.32978723404255317,0.1962025316455696,0.8055892612150863,0.09085243713549739,0.061867270353922615,True,4.584063333008089,,,,,,,,,
C06-T17__primary__rfull__qraw__s04,cf515bbc06ad6f0d570efd99a53f450330978316c502e18d5f82775b8fe9fc41,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,4,primary_candidate,,candidate,development,0,0,CV05,298074488,,,,,,,32500,6500,10,2,0.001178198342352416,0.0005030957120605046,0.0011780163818681888,19.417758303189228,0.39384615384615385,3.2111293750058394,0.055729625004460104,,,,6500,0.3769633507853403,0.056338028169014086,0.7572940622585677,0.1497900141307687,0.09079424679257218,True,4.498211334008374,,,,,,,,,
C06-T17__primary__rfull__qraw__s05,9ad2467cac7957951ab8e7eb28bb1a781dcbdb0ef86e659432f438e884bfbaa2,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,5,primary_candidate,,candidate,development,0,0,CV01,558842518,,,,,,,32500,6500,10,2,0.03542827785675356,0.015128025591882458,0.012238027233233625,8.78771012067923,0.3123076923076923,3.2341358330013463,0.0496233749872772,,,,6500,0.9752457226064798,0.9152716091561326,0.9695206265034297,0.08726586075813375,0.15942265831983424,True,4.579115540997009,,,,,,,,,
C06-T17__primary__rfull__qraw__s05,9ad2467cac7957951ab8e7eb28bb1a781dcbdb0ef86e659432f438e884bfbaa2,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,5,primary_candidate,,candidate,development,0,0,CV02,558842518,,,,,,,29250,9750,9,3,0.02890702352480492,0.012343422207439728,0.008586501780502747,18.11477542273795,0.41384615384615386,2.9672943750047125,0.07823995800572447,,,,9750,0.45222929936305734,0.10757575757575757,0.6058606530420484,0.3047604923642634,0.29621538083160043,True,4.820919417004916,,,,,,,,,
C06-T17__primary__rfull__qraw__s05,9ad2467cac7957951ab8e7eb28bb1a781dcbdb0ef86e659432f438e884bfbaa2,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,5,primary_candidate,,candidate,development,0,0,CV03,558842518,,,,,,,29250,9750,9,3,0.0010822074121230874,0.00046210717587002564,0.0009351015497883876,18.874957562097947,0.838974358974359,3.176995625006384,0.0765262079949025,,,,9750,0.4676923076923077,0.3089430894308943,0.8716504468998026,0.041943290433642054,0.03341582600178237,True,5.105211457994301,,,,,,,,,
C06-T17__primary__rfull__qraw__s05,9ad2467cac7957951ab8e7eb28bb1a781dcbdb0ef86e659432f438e884bfbaa2,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,5,primary_candidate,,candidate,development,0,0,CV04,558842518,,,,,,,32500,6500,10,2,0.0010851232674079208,0.00046335225850005187,0.0010743042788854467,18.400567396757694,0.6576923076923077,3.279282832998433,0.0535539160046028,,,,6500,0.34782608695652173,0.189873417721519,0.7995895189959704,0.08996269877931716,0.05884533918381024,True,4.550398499995936,,,,,,,,,
C06-T17__primary__rfull__qraw__s05,9ad2467cac7957951ab8e7eb28bb1a781dcbdb0ef86e659432f438e884bfbaa2,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,5,primary_candidate,,candidate,development,0,0,CV05,558842518,,,,,,,32500,6500,10,2,0.001176739617831588,0.0005024728304750146,0.001176470409100883,19.64646255546231,0.39384615384615385,3.2148300840053707,0.05393500000354834,,,,6500,0.3472222222222222,0.03912363067292645,0.7690835960055837,0.15110225353740764,0.09876277199997374,True,4.499128084004042,,,,,,,,,
C06-T17__primary__rfull__qraw__s06,cfde9195c3f33941f871e3fc69949d8d178a385bf09e6719ad9e2cf9a41f4663,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,6,primary_candidate,,candidate,development,0,0,CV01,655628318,,,,,,,32500,6500,10,2,0.03542906848286272,0.015128363192599643,0.01223920473590505,9.278466166837692,0.3123076923076923,3.238428374999785,0.04756666700995993,,,,6500,0.9781966001478196,0.9043389135633755,0.9767341727344102,0.07485310261405784,0.14047469409876304,True,4.578970625007059,,,,,,,,,
C06-T17__primary__rfull__qraw__s06,cfde9195c3f33941f871e3fc69949d8d178a385bf09e6719ad9e2cf9a41f4663,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,6,primary_candidate,,candidate,development,0,0,CV02,655628318,,,,,,,29250,9750,9,3,0.028907675749000307,0.012343700709950051,0.008586027812992059,18.19731296193795,0.41384615384615386,2.9478625830088276,0.07795945901307277,,,,9750,0.47518796992481205,0.09575757575757576,0.652779915433404,0.2917528541649353,0.27460948167226096,True,4.810188957999344,,,,,,,,,
C06-T17__primary__rfull__qraw__s06,cfde9195c3f33941f871e3fc69949d8d178a385bf09e6719ad9e2cf9a41f4663,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C06,physics_residual,C06-T17,17,primary,,,6,primary_candidate,,candidate,development,0,0,CV03,655628318,,,,,,,29250,9750,9,3,0.0012538233688237778,0.0005353879205745987,0.0009683505833936157,19.059268727264616,0.838974358974359,3.1937570000009146,0.073363875009818,,,,9750,0.43640897755610975,0.3556910569105691,0.881433789629536,0.04323498611893823,0.04203381313047956,True,5.098927083003218,,,,,,,,,
