outer_fold,seed_index,config_id,fit_rows,fit_features,validation_rows,projection_components,projection_hash,conditioning_feature,eta,validation_outcomes_used
CV04,4,HEFRK-04-E075,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,4,HEFRK-06-E025,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,4,HEFRK-06-E050,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,4,HEFRK-06-E075,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,4,HEFRK-08-E025,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,4,HEFRK-08-E050,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,4,HEFRK-08-E075,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,5,HEFRK-04-E025,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,5,HEFRK-04-E050,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,5,HEFRK-04-E075,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,5,HEFRK-06-E025,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,5,HEFRK-06-E050,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,5,HEFRK-06-E075,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,5,HEFRK-08-E025,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,5,HEFRK-08-E050,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,5,HEFRK-08-E075,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,6,HEFRK-04-E025,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,6,HEFRK-04-E050,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,6,HEFRK-04-E075,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,6,HEFRK-06-E025,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,6,HEFRK-06-E050,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,6,HEFRK-06-E075,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,6,HEFRK-08-E025,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,6,HEFRK-08-E050,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,6,HEFRK-08-E075,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,7,HEFRK-04-E025,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,7,HEFRK-04-E050,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,7,HEFRK-04-E075,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,7,HEFRK-06-E025,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,7,HEFRK-06-E050,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,7,HEFRK-06-E075,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,7,HEFRK-08-E025,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,7,HEFRK-08-E050,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,7,HEFRK-08-E075,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,8,HEFRK-04-E025,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,8,HEFRK-04-E050,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,8,HEFRK-04-E075,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,8,HEFRK-06-E025,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,8,HEFRK-06-E050,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,8,HEFRK-06-E075,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,8,HEFRK-08-E025,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,8,HEFRK-08-E050,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,8,HEFRK-08-E075,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,9,HEFRK-04-E025,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,9,HEFRK-04-E050,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,9,HEFRK-04-E075,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,9,HEFRK-06-E025,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,9,HEFRK-06-E050,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,9,HEFRK-06-E075,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,9,HEFRK-08-E025,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,9,HEFRK-08-E050,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,9,HEFRK-08-E075,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,10,HEFRK-04-E025,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,10,HEFRK-04-E050,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,10,HEFRK-04-E075,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,10,HEFRK-06-E025,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,10,HEFRK-06-E050,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,10,HEFRK-06-E075,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,10,HEFRK-08-E025,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,10,HEFRK-08-E050,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,10,HEFRK-08-E075,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,11,HEFRK-04-E025,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,11,HEFRK-04-E050,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,11,HEFRK-04-E075,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,11,HEFRK-06-E025,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,11,HEFRK-06-E050,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,11,HEFRK-06-E075,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,11,HEFRK-08-E025,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,11,HEFRK-08-E050,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,11,HEFRK-08-E075,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,12,HEFRK-04-E025,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,12,HEFRK-04-E050,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,12,HEFRK-04-E075,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,12,HEFRK-06-E025,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,12,HEFRK-06-E050,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,12,HEFRK-06-E075,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,12,HEFRK-08-E025,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,12,HEFRK-08-E050,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,12,HEFRK-08-E075,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,13,HEFRK-04-E025,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,13,HEFRK-04-E050,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,13,HEFRK-04-E075,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,13,HEFRK-06-E025,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,13,HEFRK-06-E050,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,13,HEFRK-06-E075,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,13,HEFRK-08-E025,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,13,HEFRK-08-E050,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,13,HEFRK-08-E075,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,14,HEFRK-04-E025,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,14,HEFRK-04-E050,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,14,HEFRK-04-E075,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,14,HEFRK-06-E025,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,14,HEFRK-06-E050,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,14,HEFRK-06-E075,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,14,HEFRK-08-E025,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,14,HEFRK-08-E050,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,14,HEFRK-08-E075,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,15,HEFRK-04-E025,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,15,HEFRK-04-E050,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,15,HEFRK-04-E075,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,15,HEFRK-06-E025,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,15,HEFRK-06-E050,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,15,HEFRK-06-E075,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,15,HEFRK-08-E025,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,15,HEFRK-08-E050,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,15,HEFRK-08-E075,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,16,HEFRK-04-E025,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,16,HEFRK-04-E050,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,16,HEFRK-04-E075,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,16,HEFRK-06-E025,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,16,HEFRK-06-E050,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,16,HEFRK-06-E075,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,16,HEFRK-08-E025,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,16,HEFRK-08-E050,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,16,HEFRK-08-E075,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,17,HEFRK-04-E025,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,17,HEFRK-04-E050,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,17,HEFRK-04-E075,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,17,HEFRK-06-E025,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,17,HEFRK-06-E050,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,17,HEFRK-06-E075,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,17,HEFRK-08-E025,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,17,HEFRK-08-E050,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,17,HEFRK-08-E075,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,18,HEFRK-04-E025,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,18,HEFRK-04-E050,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,18,HEFRK-04-E075,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,18,HEFRK-06-E025,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,18,HEFRK-06-E050,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,18,HEFRK-06-E075,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,18,HEFRK-08-E025,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,18,HEFRK-08-E050,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,18,HEFRK-08-E075,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,19,HEFRK-04-E025,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,19,HEFRK-04-E050,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,19,HEFRK-04-E075,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,19,HEFRK-06-E025,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,19,HEFRK-06-E050,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,19,HEFRK-06-E075,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,19,HEFRK-08-E025,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,19,HEFRK-08-E050,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.5,0
