outer_fold,seed_index,q,eta,candidate_id,control_id,fidelity_delta_l2,rbf25_delta_l2,rbf50_delta_l2,residual_target_rows,channel_fit_rows,validation_outcomes_used,channel_source
CV03,14,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,1.330282790096048,1.6757475874197676,1.5921780893975244,1024,1024,0,same_cross_fitted_c06_residual
CV03,14,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,1.330282790096048,1.6757475874197676,1.5921780893975244,1024,1024,0,same_cross_fitted_c06_residual
CV03,14,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,1.3966368147519235,1.7026757616045993,1.69256394746833,1024,1024,0,same_cross_fitted_c06_residual
CV03,14,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,1.3966368147519235,1.7026757616045993,1.69256394746833,1024,1024,0,same_cross_fitted_c06_residual
CV03,14,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,1.3966368147519235,1.7026757616045993,1.69256394746833,1024,1024,0,same_cross_fitted_c06_residual
CV03,15,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,1.7440943183295472,2.059064769263545,2.1423731881439343,1024,1024,0,same_cross_fitted_c06_residual
CV03,15,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,1.7440943183295472,2.059064769263545,2.1423731881439343,1024,1024,0,same_cross_fitted_c06_residual
CV03,15,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,1.7440943183295472,2.059064769263545,2.1423731881439343,1024,1024,0,same_cross_fitted_c06_residual
CV03,15,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,1.325250709839838,1.670920515645977,1.583996468810287,1024,1024,0,same_cross_fitted_c06_residual
CV03,15,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,1.325250709839838,1.670920515645977,1.583996468810287,1024,1024,0,same_cross_fitted_c06_residual
CV03,15,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,1.325250709839838,1.670920515645977,1.583996468810287,1024,1024,0,same_cross_fitted_c06_residual
CV03,15,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,1.4304927870248407,1.7046160372091057,1.7010248826082819,1024,1024,0,same_cross_fitted_c06_residual
CV03,15,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,1.4304927870248407,1.7046160372091057,1.7010248826082819,1024,1024,0,same_cross_fitted_c06_residual
CV03,15,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,1.4304927870248407,1.7046160372091057,1.7010248826082819,1024,1024,0,same_cross_fitted_c06_residual
CV03,16,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,1.7440943180660842,2.060209066535813,2.1394927999022606,1024,1024,0,same_cross_fitted_c06_residual
CV03,16,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,1.7440943180660842,2.060209066535813,2.1394927999022606,1024,1024,0,same_cross_fitted_c06_residual
CV03,16,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,1.7440943180660842,2.060209066535813,2.1394927999022606,1024,1024,0,same_cross_fitted_c06_residual
CV03,16,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,1.3105520165367976,1.6752456896899104,1.5893955858651827,1024,1024,0,same_cross_fitted_c06_residual
CV03,16,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,1.3105520165367976,1.6752456896899104,1.5893955858651827,1024,1024,0,same_cross_fitted_c06_residual
CV03,16,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,1.3105520165367976,1.6752456896899104,1.5893955858651827,1024,1024,0,same_cross_fitted_c06_residual
CV03,16,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,1.407634875887002,1.7028390778620957,1.6998662163535856,1024,1024,0,same_cross_fitted_c06_residual
CV03,16,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,1.407634875887002,1.7028390778620957,1.6998662163535856,1024,1024,0,same_cross_fitted_c06_residual
CV03,16,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,1.407634875887002,1.7028390778620957,1.6998662163535856,1024,1024,0,same_cross_fitted_c06_residual
CV03,17,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,1.7440943183498374,2.0640915497141825,2.151254779369522,1024,1024,0,same_cross_fitted_c06_residual
CV03,17,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,1.7440943183498374,2.0640915497141825,2.151254779369522,1024,1024,0,same_cross_fitted_c06_residual
CV03,17,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,1.7440943183498374,2.0640915497141825,2.151254779369522,1024,1024,0,same_cross_fitted_c06_residual
CV03,17,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,1.3135872176696344,1.671592600886184,1.5886591862448722,1024,1024,0,same_cross_fitted_c06_residual
CV03,17,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,1.3135872176696344,1.671592600886184,1.5886591862448722,1024,1024,0,same_cross_fitted_c06_residual
CV03,17,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,1.3135872176696344,1.671592600886184,1.5886591862448722,1024,1024,0,same_cross_fitted_c06_residual
CV03,17,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,1.447700381508231,1.7026986781049527,1.6993220839142813,1024,1024,0,same_cross_fitted_c06_residual
CV03,17,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,1.447700381508231,1.7026986781049527,1.6993220839142813,1024,1024,0,same_cross_fitted_c06_residual
CV03,17,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,1.447700381508231,1.7026986781049527,1.6993220839142813,1024,1024,0,same_cross_fitted_c06_residual
CV03,18,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,1.7440943183703306,2.0533421690910076,2.1418121612528225,1024,1024,0,same_cross_fitted_c06_residual
CV03,18,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,1.7440943183703306,2.0533421690910076,2.1418121612528225,1024,1024,0,same_cross_fitted_c06_residual
CV03,18,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,1.7440943183703306,2.0533421690910076,2.1418121612528225,1024,1024,0,same_cross_fitted_c06_residual
CV03,18,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,1.3434548364126548,1.6758246608213694,1.5912117772244092,1024,1024,0,same_cross_fitted_c06_residual
CV03,18,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,1.3434548364126548,1.6758246608213694,1.5912117772244092,1024,1024,0,same_cross_fitted_c06_residual
CV03,18,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,1.3434548364126548,1.6758246608213694,1.5912117772244092,1024,1024,0,same_cross_fitted_c06_residual
CV03,18,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,1.4261277628340465,1.7052543920989323,1.7039470893608104,1024,1024,0,same_cross_fitted_c06_residual
CV03,18,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,1.4261277628340465,1.7052543920989323,1.7039470893608104,1024,1024,0,same_cross_fitted_c06_residual
CV03,18,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,1.4261277628340465,1.7052543920989323,1.7039470893608104,1024,1024,0,same_cross_fitted_c06_residual
CV03,19,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,1.744094318811078,2.0606233333830732,2.1441108352329192,1024,1024,0,same_cross_fitted_c06_residual
CV03,19,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,1.744094318811078,2.0606233333830732,2.1441108352329192,1024,1024,0,same_cross_fitted_c06_residual
CV03,19,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,1.744094318811078,2.0606233333830732,2.1441108352329192,1024,1024,0,same_cross_fitted_c06_residual
CV03,19,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,1.3323832022593538,1.6750446279318947,1.5876301340997188,1024,1024,0,same_cross_fitted_c06_residual
CV03,19,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,1.3323832022593538,1.6750446279318947,1.5876301340997188,1024,1024,0,same_cross_fitted_c06_residual
CV03,19,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,1.3323832022593538,1.6750446279318947,1.5876301340997188,1024,1024,0,same_cross_fitted_c06_residual
CV03,19,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,1.4331391627262635,1.7074104347314367,1.695022958332105,1024,1024,0,same_cross_fitted_c06_residual
CV03,19,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,1.4331391627262635,1.7074104347314367,1.695022958332105,1024,1024,0,same_cross_fitted_c06_residual
CV03,19,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,1.4331391627262635,1.7074104347314367,1.695022958332105,1024,1024,0,same_cross_fitted_c06_residual
CV03,20,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,1.7440943186635747,2.056919467715119,2.140890166511452,1024,1024,0,same_cross_fitted_c06_residual
CV03,20,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,1.7440943186635747,2.056919467715119,2.140890166511452,1024,1024,0,same_cross_fitted_c06_residual
CV03,20,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,1.7440943186635747,2.056919467715119,2.140890166511452,1024,1024,0,same_cross_fitted_c06_residual
CV03,20,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,1.3346540253594568,1.6747860219380162,1.5888412004347772,1024,1024,0,same_cross_fitted_c06_residual
CV03,20,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,1.3346540253594568,1.6747860219380162,1.5888412004347772,1024,1024,0,same_cross_fitted_c06_residual
CV03,20,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,1.3346540253594568,1.6747860219380162,1.5888412004347772,1024,1024,0,same_cross_fitted_c06_residual
CV03,20,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,1.4193650067237815,1.708638934819484,1.7037829150391088,1024,1024,0,same_cross_fitted_c06_residual
CV03,20,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,1.4193650067237815,1.708638934819484,1.7037829150391088,1024,1024,0,same_cross_fitted_c06_residual
CV03,20,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,1.4193650067237815,1.708638934819484,1.7037829150391088,1024,1024,0,same_cross_fitted_c06_residual
CV04,1,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.9941612685477156,0.7931421010767173,0.8292551030419198,1024,1024,0,same_cross_fitted_c06_residual
CV04,1,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.9941612685477156,0.7931421010767173,0.8292551030419198,1024,1024,0,same_cross_fitted_c06_residual
CV04,1,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.9941612685477156,0.7931421010767173,0.8292551030419198,1024,1024,0,same_cross_fitted_c06_residual
CV04,1,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.6526530509946502,0.4655036992744087,0.47470506269995333,1024,1024,0,same_cross_fitted_c06_residual
CV04,1,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.6526530509946502,0.4655036992744087,0.47470506269995333,1024,1024,0,same_cross_fitted_c06_residual
CV04,1,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.6526530509946502,0.4655036992744087,0.47470506269995333,1024,1024,0,same_cross_fitted_c06_residual
CV04,1,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.6852507087579703,0.4276891643890103,0.3554424472352976,1024,1024,0,same_cross_fitted_c06_residual
CV04,1,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.6852507087579703,0.4276891643890103,0.3554424472352976,1024,1024,0,same_cross_fitted_c06_residual
CV04,1,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.6852507087579703,0.4276891643890103,0.3554424472352976,1024,1024,0,same_cross_fitted_c06_residual
CV04,2,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.9941612689161978,0.7933360624028613,0.8308188593240163,1024,1024,0,same_cross_fitted_c06_residual
CV04,2,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.9941612689161978,0.7933360624028613,0.8308188593240163,1024,1024,0,same_cross_fitted_c06_residual
CV04,2,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.9941612689161978,0.7933360624028613,0.8308188593240163,1024,1024,0,same_cross_fitted_c06_residual
CV04,2,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.6523415893106218,0.4669147921165539,0.47494791332652775,1024,1024,0,same_cross_fitted_c06_residual
CV04,2,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.6523415893106218,0.4669147921165539,0.47494791332652775,1024,1024,0,same_cross_fitted_c06_residual
CV04,2,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.6523415893106218,0.4669147921165539,0.47494791332652775,1024,1024,0,same_cross_fitted_c06_residual
CV04,2,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.6901527486910298,0.42858237963562934,0.35739434095659917,1024,1024,0,same_cross_fitted_c06_residual
CV04,2,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.6901527486910298,0.42858237963562934,0.35739434095659917,1024,1024,0,same_cross_fitted_c06_residual
CV04,2,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.6901527486910298,0.42858237963562934,0.35739434095659917,1024,1024,0,same_cross_fitted_c06_residual
CV04,3,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.9941612693023757,0.791588483800688,0.8274734236549383,1024,1024,0,same_cross_fitted_c06_residual
CV04,3,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.9941612693023757,0.791588483800688,0.8274734236549383,1024,1024,0,same_cross_fitted_c06_residual
CV04,3,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.9941612693023757,0.791588483800688,0.8274734236549383,1024,1024,0,same_cross_fitted_c06_residual
CV04,3,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.6520446890461632,0.4647906377097679,0.47250873064276283,1024,1024,0,same_cross_fitted_c06_residual
CV04,3,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.6520446890461632,0.4647906377097679,0.47250873064276283,1024,1024,0,same_cross_fitted_c06_residual
CV04,3,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.6520446890461632,0.4647906377097679,0.47250873064276283,1024,1024,0,same_cross_fitted_c06_residual
CV04,3,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.6866615531362296,0.43031884269539195,0.35891409295568544,1024,1024,0,same_cross_fitted_c06_residual
CV04,3,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.6866615531362296,0.43031884269539195,0.35891409295568544,1024,1024,0,same_cross_fitted_c06_residual
CV04,3,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.6866615531362296,0.43031884269539195,0.35891409295568544,1024,1024,0,same_cross_fitted_c06_residual
CV04,4,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.9941612693365153,0.7932367318227554,0.8304740281985451,1024,1024,0,same_cross_fitted_c06_residual
CV04,4,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.9941612693365153,0.7932367318227554,0.8304740281985451,1024,1024,0,same_cross_fitted_c06_residual
CV04,4,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.9941612693365153,0.7932367318227554,0.8304740281985451,1024,1024,0,same_cross_fitted_c06_residual
CV04,4,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.6533274315022417,0.4647350826769247,0.47126950426040737,1024,1024,0,same_cross_fitted_c06_residual
CV04,4,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.6533274315022417,0.4647350826769247,0.47126950426040737,1024,1024,0,same_cross_fitted_c06_residual
CV04,4,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.6533274315022417,0.4647350826769247,0.47126950426040737,1024,1024,0,same_cross_fitted_c06_residual
CV04,4,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.6803867839939916,0.42868223281885504,0.35892054681979063,1024,1024,0,same_cross_fitted_c06_residual
CV04,4,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.6803867839939916,0.42868223281885504,0.35892054681979063,1024,1024,0,same_cross_fitted_c06_residual
CV04,4,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.6803867839939916,0.42868223281885504,0.35892054681979063,1024,1024,0,same_cross_fitted_c06_residual
CV04,5,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.9941612687320753,0.7898056779383738,0.8265146030410694,1024,1024,0,same_cross_fitted_c06_residual
CV04,5,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.9941612687320753,0.7898056779383738,0.8265146030410694,1024,1024,0,same_cross_fitted_c06_residual
CV04,5,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.9941612687320753,0.7898056779383738,0.8265146030410694,1024,1024,0,same_cross_fitted_c06_residual
CV04,5,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.6510478420245901,0.46658775370822325,0.47455122018405005,1024,1024,0,same_cross_fitted_c06_residual
CV04,5,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.6510478420245901,0.46658775370822325,0.47455122018405005,1024,1024,0,same_cross_fitted_c06_residual
CV04,5,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.6510478420245901,0.46658775370822325,0.47455122018405005,1024,1024,0,same_cross_fitted_c06_residual
CV04,5,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.6887889173073197,0.4288071285665374,0.3569944504695508,1024,1024,0,same_cross_fitted_c06_residual
CV04,5,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.6887889173073197,0.4288071285665374,0.3569944504695508,1024,1024,0,same_cross_fitted_c06_residual
CV04,5,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.6887889173073197,0.4288071285665374,0.3569944504695508,1024,1024,0,same_cross_fitted_c06_residual
CV04,6,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.9941612689909506,0.7930468880663152,0.8300571666311312,1024,1024,0,same_cross_fitted_c06_residual
CV04,6,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.9941612689909506,0.7930468880663152,0.8300571666311312,1024,1024,0,same_cross_fitted_c06_residual
CV04,6,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.9941612689909506,0.7930468880663152,0.8300571666311312,1024,1024,0,same_cross_fitted_c06_residual
CV04,6,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.6508485608976868,0.4659151667974934,0.47354487386242977,1024,1024,0,same_cross_fitted_c06_residual
CV04,6,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.6508485608976868,0.4659151667974934,0.47354487386242977,1024,1024,0,same_cross_fitted_c06_residual
CV04,6,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.6508485608976868,0.4659151667974934,0.47354487386242977,1024,1024,0,same_cross_fitted_c06_residual
CV04,6,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.6883233451296539,0.42843805996129913,0.35764756936299613,1024,1024,0,same_cross_fitted_c06_residual
CV04,6,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.6883233451296539,0.42843805996129913,0.35764756936299613,1024,1024,0,same_cross_fitted_c06_residual
CV04,6,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.6883233451296539,0.42843805996129913,0.35764756936299613,1024,1024,0,same_cross_fitted_c06_residual
CV04,7,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.9941612686828812,0.7911538386795153,0.8274242691740742,1024,1024,0,same_cross_fitted_c06_residual
CV04,7,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.9941612686828812,0.7911538386795153,0.8274242691740742,1024,1024,0,same_cross_fitted_c06_residual
CV04,7,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.9941612686828812,0.7911538386795153,0.8274242691740742,1024,1024,0,same_cross_fitted_c06_residual
CV04,7,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.6523843846831395,0.4658596055562598,0.47324953987966845,1024,1024,0,same_cross_fitted_c06_residual
CV04,7,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.6523843846831395,0.4658596055562598,0.47324953987966845,1024,1024,0,same_cross_fitted_c06_residual
CV04,7,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.6523843846831395,0.4658596055562598,0.47324953987966845,1024,1024,0,same_cross_fitted_c06_residual
CV04,7,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.6899787215026557,0.4337327821390226,0.3637764781417044,1024,1024,0,same_cross_fitted_c06_residual
CV04,7,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.6899787215026557,0.4337327821390226,0.3637764781417044,1024,1024,0,same_cross_fitted_c06_residual
CV04,7,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.6899787215026557,0.4337327821390226,0.3637764781417044,1024,1024,0,same_cross_fitted_c06_residual
CV04,8,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.9941612688767733,0.7934974098642767,0.8301051375398737,1024,1024,0,same_cross_fitted_c06_residual
CV04,8,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.9941612688767733,0.7934974098642767,0.8301051375398737,1024,1024,0,same_cross_fitted_c06_residual
CV04,8,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.9941612688767733,0.7934974098642767,0.8301051375398737,1024,1024,0,same_cross_fitted_c06_residual
CV04,8,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.6520374187225426,0.4661349380108662,0.4741204963013463,1024,1024,0,same_cross_fitted_c06_residual
CV04,8,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.6520374187225426,0.4661349380108662,0.4741204963013463,1024,1024,0,same_cross_fitted_c06_residual
CV04,8,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.6520374187225426,0.4661349380108662,0.4741204963013463,1024,1024,0,same_cross_fitted_c06_residual
CV04,8,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.6893873279291716,0.42728029886403135,0.35464769985402833,1024,1024,0,same_cross_fitted_c06_residual
CV04,8,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.6893873279291716,0.42728029886403135,0.35464769985402833,1024,1024,0,same_cross_fitted_c06_residual
CV04,8,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.6893873279291716,0.42728029886403135,0.35464769985402833,1024,1024,0,same_cross_fitted_c06_residual
CV04,9,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.9941612690125239,0.7934325716951574,0.8310163896375996,1024,1024,0,same_cross_fitted_c06_residual
CV04,9,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.9941612690125239,0.7934325716951574,0.8310163896375996,1024,1024,0,same_cross_fitted_c06_residual
CV04,9,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.9941612690125239,0.7934325716951574,0.8310163896375996,1024,1024,0,same_cross_fitted_c06_residual
CV04,9,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.6501062818742164,0.4667575382770031,0.47472359867662905,1024,1024,0,same_cross_fitted_c06_residual
CV04,9,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.6501062818742164,0.4667575382770031,0.47472359867662905,1024,1024,0,same_cross_fitted_c06_residual
CV04,9,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.6501062818742164,0.4667575382770031,0.47472359867662905,1024,1024,0,same_cross_fitted_c06_residual
CV04,9,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.6862026082826753,0.4300220232694811,0.36074326478600816,1024,1024,0,same_cross_fitted_c06_residual
CV04,9,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.6862026082826753,0.4300220232694811,0.36074326478600816,1024,1024,0,same_cross_fitted_c06_residual
CV04,9,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.6862026082826753,0.4300220232694811,0.36074326478600816,1024,1024,0,same_cross_fitted_c06_residual
CV04,10,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.9941612687054253,0.7932250170334956,0.830328559188356,1024,1024,0,same_cross_fitted_c06_residual
CV04,10,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.9941612687054253,0.7932250170334956,0.830328559188356,1024,1024,0,same_cross_fitted_c06_residual
CV04,10,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.9941612687054253,0.7932250170334956,0.830328559188356,1024,1024,0,same_cross_fitted_c06_residual
CV04,10,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.6524880069596709,0.4637242639874863,0.47215492160833167,1024,1024,0,same_cross_fitted_c06_residual
CV04,10,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.6524880069596709,0.4637242639874863,0.47215492160833167,1024,1024,0,same_cross_fitted_c06_residual
CV04,10,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.6524880069596709,0.4637242639874863,0.47215492160833167,1024,1024,0,same_cross_fitted_c06_residual
CV04,10,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.6902830245027348,0.42808192454607613,0.3570939722621636,1024,1024,0,same_cross_fitted_c06_residual
CV04,10,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.6902830245027348,0.42808192454607613,0.3570939722621636,1024,1024,0,same_cross_fitted_c06_residual
CV04,10,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.6902830245027348,0.42808192454607613,0.3570939722621636,1024,1024,0,same_cross_fitted_c06_residual
CV04,11,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.9941612689380437,0.7930164947379879,0.8295874056047791,1024,1024,0,same_cross_fitted_c06_residual
CV04,11,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.9941612689380437,0.7930164947379879,0.8295874056047791,1024,1024,0,same_cross_fitted_c06_residual
CV04,11,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.9941612689380437,0.7930164947379879,0.8295874056047791,1024,1024,0,same_cross_fitted_c06_residual
CV04,11,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.651176736149681,0.4651366716730146,0.4704381462134113,1024,1024,0,same_cross_fitted_c06_residual
CV04,11,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.651176736149681,0.4651366716730146,0.4704381462134113,1024,1024,0,same_cross_fitted_c06_residual
CV04,11,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.651176736149681,0.4651366716730146,0.4704381462134113,1024,1024,0,same_cross_fitted_c06_residual
CV04,11,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.6842778318523338,0.4293695212881016,0.35739074766545736,1024,1024,0,same_cross_fitted_c06_residual
CV04,11,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.6842778318523338,0.4293695212881016,0.35739074766545736,1024,1024,0,same_cross_fitted_c06_residual
CV04,11,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.6842778318523338,0.4293695212881016,0.35739074766545736,1024,1024,0,same_cross_fitted_c06_residual
CV04,12,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.9941612688771376,0.7918080085031723,0.8275080953169327,1024,1024,0,same_cross_fitted_c06_residual
CV04,12,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.9941612688771376,0.7918080085031723,0.8275080953169327,1024,1024,0,same_cross_fitted_c06_residual
CV04,12,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.9941612688771376,0.7918080085031723,0.8275080953169327,1024,1024,0,same_cross_fitted_c06_residual
CV04,12,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.6505232648823734,0.4654280364807052,0.47359639058302855,1024,1024,0,same_cross_fitted_c06_residual
